malagasy,english,french,alpha_range,url
mpanakorefa,,,-,https://tenymalagasy.org/bins/teny2/mpanakorefa
mpanakoretika,,,-,https://tenymalagasy.org/bins/teny2/mpanakoretika
mpanakoriana,,,-,https://tenymalagasy.org/bins/teny2/mpanakoriana
mpanakorintsana,,,-,https://tenymalagasy.org/bins/teny2/mpanakorintsana
mpanakorisa,,,-,https://tenymalagasy.org/bins/teny2/mpanakorisa
mpanakoro,,,-,https://tenymalagasy.org/bins/teny2/mpanakoro
mpanakorobobo,,,-,https://tenymalagasy.org/bins/teny2/mpanakorobobo
mpanakorododo,,"hâter (celui qui fait),pousse en avant (celui qui),urge (celui qui)",-,https://tenymalagasy.org/bins/teny2/mpanakorododo
mpanakorodona,,,-,https://tenymalagasy.org/bins/teny2/mpanakorodona
mpanakorofoka,,,-,https://tenymalagasy.org/bins/teny2/mpanakorofoka
mpanakoromby,,,-,https://tenymalagasy.org/bins/teny2/mpanakoromby
mpanakorongo,,recourbe,-,https://tenymalagasy.org/bins/teny2/mpanakorongo
mpanakorontana,,,-,https://tenymalagasy.org/bins/teny2/mpanakorontana
mpanakorosy,,,-,https://tenymalagasy.org/bins/teny2/mpanakorosy
mpanakorotika,,,-,https://tenymalagasy.org/bins/teny2/mpanakorotika
mpanakorotsaka,,,-,https://tenymalagasy.org/bins/teny2/mpanakorotsaka
mpanakosesy,,,-,https://tenymalagasy.org/bins/teny2/mpanakosesy
mpanakosina,,,-,https://tenymalagasy.org/bins/teny2/mpanakosina
mpanakositra,,,-,https://tenymalagasy.org/bins/teny2/mpanakositra
mpanakosoka,,,-,https://tenymalagasy.org/bins/teny2/mpanakosoka
mpanakotaba,,,-,https://tenymalagasy.org/bins/teny2/mpanakotaba
mpanakotana,,,-,https://tenymalagasy.org/bins/teny2/mpanakotana
mpanakotikotika,,"déchire,embrouille",-,https://tenymalagasy.org/bins/teny2/mpanakotikotika
mpanakotra,,,-,https://tenymalagasy.org/bins/teny2/mpanakotra
mpanakotrana,,,-,https://tenymalagasy.org/bins/teny2/mpanakotrana
mpanakotrifana,,,-,https://tenymalagasy.org/bins/teny2/mpanakotrifana
mpanakotrika,,,-,https://tenymalagasy.org/bins/teny2/mpanakotrika
mpanakotsa,,,-,https://tenymalagasy.org/bins/teny2/mpanakotsa
mpanakovilavila,,"balancer (celui qui fait),grimace (celui qui fait la)",-,https://tenymalagasy.org/bins/teny2/mpanakovilavila
mpanakà,,"farceur,rieur",-,https://tenymalagasy.org/bins/teny2/mpanaka
mpanala,,,-,https://tenymalagasy.org/bins/teny2/mpanala
mpanala baka,,,-,https://tenymalagasy.org/bins/teny2/mpanalabaka
mpanalady,,,-,https://tenymalagasy.org/bins/teny2/mpanalady
mpanalalaka,,,-,https://tenymalagasy.org/bins/teny2/mpanalalaka
mpanalalana,,"entremetteur,intercesseur,intermédiaire,médiateur,messager,parlementaire",-,https://tenymalagasy.org/bins/teny2/mpanalalana
mpanalanalana,,,-,https://tenymalagasy.org/bins/teny2/mpanalanalana
mpanalangalana,,,-,https://tenymalagasy.org/bins/teny2/mpanalangalana
mpanalasala,,,-,https://tenymalagasy.org/bins/teny2/mpanalasala
mpanalava,,,-,https://tenymalagasy.org/bins/teny2/mpanalava
mpanalavitra,,iéloigne,-,https://tenymalagasy.org/bins/teny2/mpanalavitra
mpanalefaka,,atténuateur,-,https://tenymalagasy.org/bins/teny2/mpanalefaka
mpanalemy,,,-,https://tenymalagasy.org/bins/teny2/mpanalemy
mpanalengalana,,,-,https://tenymalagasy.org/bins/teny2/mpanalengalana
mpanalika,,,-,https://tenymalagasy.org/bins/teny2/mpanalika
mpanalina,,retarde jusqu'à la nuit (celui qui),-,https://tenymalagasy.org/bins/teny2/mpanalina
mpanalo,,,-,https://tenymalagasy.org/bins/teny2/mpanalo
mpanaloha,,,-,https://tenymalagasy.org/bins/teny2/mpanaloha
mpanaloka,,,-,https://tenymalagasy.org/bins/teny2/mpanaloka
mpanam-panahy,,,-,https://tenymalagasy.org/bins/teny2/mpanampanahy
mpanamafy,,,-,https://tenymalagasy.org/bins/teny2/mpanamafy
mpanamaika,,,-,https://tenymalagasy.org/bins/teny2/mpanamaika
mpanamailaka,,,-,https://tenymalagasy.org/bins/teny2/mpanamailaka
mpanamaimbo,,"déshonore,puant",-,https://tenymalagasy.org/bins/teny2/mpanamaimbo
mpanamaina,,,-,https://tenymalagasy.org/bins/teny2/mpanamaina
mpanamainty,,noir (celui qui teint en),-,https://tenymalagasy.org/bins/teny2/mpanamainty
mpanamaitso,,"vert (celui qui rend),vert (celui qui teint en)",-,https://tenymalagasy.org/bins/teny2/mpanamaitso
mpanamaivana,,,-,https://tenymalagasy.org/bins/teny2/mpanamaivana
mpanamaivoka,,,-,https://tenymalagasy.org/bins/teny2/mpanamaivoka
mpanamaizina,,ténèbres (celui qui plonge dans les),-,https://tenymalagasy.org/bins/teny2/mpanamaizina
mpanamalona,,pêcheur aux anguilles,-,https://tenymalagasy.org/bins/teny2/mpanamalona
mpanamamo,,,-,https://tenymalagasy.org/bins/teny2/mpanamamo
mpanamamy,,,-,https://tenymalagasy.org/bins/teny2/mpanamamy
mpanamandina,,"enrichit,lisse,polit",-,https://tenymalagasy.org/bins/teny2/mpanamandina
mpanamanga,,,-,https://tenymalagasy.org/bins/teny2/mpanamanga
mpanamangana,,,-,https://tenymalagasy.org/bins/teny2/mpanamangana
mpanamanitra,,,-,https://tenymalagasy.org/bins/teny2/mpanamanitra
mpanamanja,,,-,https://tenymalagasy.org/bins/teny2/mpanamanja
mpanamanta,,,-,https://tenymalagasy.org/bins/teny2/mpanamanta
mpanamantsina,,,-,https://tenymalagasy.org/bins/teny2/mpanamantsina
mpanamaonjana,,,-,https://tenymalagasy.org/bins/teny2/mpanamaonjana
mpanamarika,,frappeur (un),-,https://tenymalagasy.org/bins/teny2/mpanamarika
mpanamarina,,prouve,-,https://tenymalagasy.org/bins/teny2/mpanamarina
mpanamaro,,,-,https://tenymalagasy.org/bins/teny2/mpanamaro
mpanamasaka,,,-,https://tenymalagasy.org/bins/teny2/mpanamasaka
mpanamasina,,,-,https://tenymalagasy.org/bins/teny2/mpanamasina
mpanamatra,,,-,https://tenymalagasy.org/bins/teny2/mpanamatra
mpanamatroka,,,-,https://tenymalagasy.org/bins/teny2/mpanamatroka
mpanamavo,,,-,https://tenymalagasy.org/bins/teny2/mpanamavo
mpanambady,,"époux (les),marié (celui qui est)",-,https://tenymalagasy.org/bins/teny2/mpanambady
mpanambahamba,,,-,https://tenymalagasy.org/bins/teny2/mpanambahamba
mpanambaka,,,-,https://tenymalagasy.org/bins/teny2/mpanambaka
mpanambana,,,-,https://tenymalagasy.org/bins/teny2/mpanambana
mpanambany,,,-,https://tenymalagasy.org/bins/teny2/mpanambany
mpanambara,,"déclarant (un),révélateur (un)",-,https://tenymalagasy.org/bins/teny2/mpanambara
mpanambatra,,,-,https://tenymalagasy.org/bins/teny2/mpanambatra
mpanambina,,,-,https://tenymalagasy.org/bins/teny2/mpanambina
mpanambitamby,,,-,https://tenymalagasy.org/bins/teny2/mpanambitamby
mpanamboa,,,-,https://tenymalagasy.org/bins/teny2/mpanamboa
mpanamboatra,,,-,https://tenymalagasy.org/bins/teny2/mpanamboatra
mpanamboho,,,-,https://tenymalagasy.org/bins/teny2/mpanamboho
mpanambolo,,"flairer (celui qui sait),piste (celui qui sait trouver la)",-,https://tenymalagasy.org/bins/teny2/mpanambolo
mpanambony,,,-,https://tenymalagasy.org/bins/teny2/mpanambony
mpanambosy,,,-,https://tenymalagasy.org/bins/teny2/mpanambosy
mpanambotra,,,-,https://tenymalagasy.org/bins/teny2/mpanambotra
mpanamby,,,-,https://tenymalagasy.org/bins/teny2/mpanamby
mpanameloka,,"condamne (celui qui),tortu (celui qui rend)",-,https://tenymalagasy.org/bins/teny2/mpanameloka
mpanamena,,,-,https://tenymalagasy.org/bins/teny2/mpanamena
mpanamezaka,,amincit,-,https://tenymalagasy.org/bins/teny2/mpanamezaka
mpanamina,,joncs (celui qui attache les),-,https://tenymalagasy.org/bins/teny2/mpanamina
mpanamiramirana,,,-,https://tenymalagasy.org/bins/teny2/mpanamiramirana
mpanamohaka,,,-,https://tenymalagasy.org/bins/teny2/mpanamohaka
mpanamondry,,,-,https://tenymalagasy.org/bins/teny2/mpanamondry
mpanamonga,,,-,https://tenymalagasy.org/bins/teny2/mpanamonga
mpanamongo,,,-,https://tenymalagasy.org/bins/teny2/mpanamongo
mpanamontsana,,,-,https://tenymalagasy.org/bins/teny2/mpanamontsana
mpanamora,,,-,https://tenymalagasy.org/bins/teny2/mpanamora
mpanamorona,,,-,https://tenymalagasy.org/bins/teny2/mpanamorona
mpanamory,"pilot,steersman","conducteur,pilote",-,https://tenymalagasy.org/bins/teny2/mpanamory
mpanamotaka,,,-,https://tenymalagasy.org/bins/teny2/mpanamotaka
mpanamotika,,déchire,-,https://tenymalagasy.org/bins/teny2/mpanamotika
mpanamotraka,,ramollit (celui qui),-,https://tenymalagasy.org/bins/teny2/mpanamotraka
mpanamotsika,,,-,https://tenymalagasy.org/bins/teny2/mpanamotsika
mpanampaly,,"polisseur,polit (celui qui)",-,https://tenymalagasy.org/bins/teny2/mpanampaly
mpanampana,,,-,https://tenymalagasy.org/bins/teny2/mpanampana
mpanampatra,,,-,https://tenymalagasy.org/bins/teny2/mpanampatra
mpanampify,,,-,https://tenymalagasy.org/bins/teny2/mpanampify
mpanampina,,,-,https://tenymalagasy.org/bins/teny2/mpanampina
mpanampirina,,,-,https://tenymalagasy.org/bins/teny2/mpanampirina
mpanampo,,,-,https://tenymalagasy.org/bins/teny2/mpanampo
mpanampoasa,,,-,https://tenymalagasy.org/bins/teny2/mpanampoasa
mpanampoka,,,-,https://tenymalagasy.org/bins/teny2/mpanampoka
mpanampona,,,-,https://tenymalagasy.org/bins/teny2/mpanampona
mpanampontsampona,,,-,https://tenymalagasy.org/bins/teny2/mpanampontsampona
mpanampy,,auxiliaire,-,https://tenymalagasy.org/bins/teny2/mpanampy
mpanampy mahay roa,,,-,https://tenymalagasy.org/bins/teny2/mpanampymahayroa
mpanamy,,voleur,-,https://tenymalagasy.org/bins/teny2/mpanamy
mpanan-karena,,richard,-,https://tenymalagasy.org/bins/teny2/mpanankarena
mpanana,,"possède (celui qui),riche (un)",-,https://tenymalagasy.org/bins/teny2/mpanana
mpanana,,"chef (un),patron (un)",-,https://tenymalagasy.org/bins/teny2/mpanana
mpananatra,,,-,https://tenymalagasy.org/bins/teny2/mpananatra
mpananda,,,-,https://tenymalagasy.org/bins/teny2/mpananda
mpanandevo,,,-,https://tenymalagasy.org/bins/teny2/mpanandevo
mpanandoka,,,-,https://tenymalagasy.org/bins/teny2/mpanandoka
mpanandra,,,-,https://tenymalagasy.org/bins/teny2/mpanandra
mpanandrahaka,,,-,https://tenymalagasy.org/bins/teny2/mpanandrahaka
mpanandrana,,,-,https://tenymalagasy.org/bins/teny2/mpanandrana
mpanandrandra,,,-,https://tenymalagasy.org/bins/teny2/mpanandrandra
mpanandratra,,,-,https://tenymalagasy.org/bins/teny2/mpanandratra
mpanandriana,,,-,https://tenymalagasy.org/bins/teny2/mpanandriana
mpanandrify,,,-,https://tenymalagasy.org/bins/teny2/mpanandrify
mpanandrina,,,-,https://tenymalagasy.org/bins/teny2/mpanandrina
mpanandro,,"astrologue (un),diseur de sorts (un)",-,https://tenymalagasy.org/bins/teny2/mpanandro
mpanandroka,,,-,https://tenymalagasy.org/bins/teny2/mpanandroka
mpanangadona,,"bruit,frappe",-,https://tenymalagasy.org/bins/teny2/mpanangadona
mpanangana,,adoptant,-,https://tenymalagasy.org/bins/teny2/mpanangana
mpananganga,,,-,https://tenymalagasy.org/bins/teny2/mpananganga
mpanangedona,,,-,https://tenymalagasy.org/bins/teny2/mpanangedona
mpanangentsana,,,-,https://tenymalagasy.org/bins/teny2/mpanangentsana
mpanangerona,,,-,https://tenymalagasy.org/bins/teny2/mpanangerona
mpanangilo,,,-,https://tenymalagasy.org/bins/teny2/mpanangilo
mpanangita,,,-,https://tenymalagasy.org/bins/teny2/mpanangita
mpanangizina,,,-,https://tenymalagasy.org/bins/teny2/mpanangizina
mpanangoly,,,-,https://tenymalagasy.org/bins/teny2/mpanangoly
mpanangona,,collecteur (un),-,https://tenymalagasy.org/bins/teny2/mpanangona
mpanangona angovon' aratra,,accumulateur d'énergie électrique (un),-,https://tenymalagasy.org/bins/teny2/mpanangonaangovonaratra
mpanangongo,,,-,https://tenymalagasy.org/bins/teny2/mpanangongo
mpanangotango,,"cueilleur (un),cueilleuse (une),cueille (celui qui)",-,https://tenymalagasy.org/bins/teny2/mpanangotango
mpanangy,,,-,https://tenymalagasy.org/bins/teny2/mpanangy
mpanani-bohitra,,envahisseur,-,https://tenymalagasy.org/bins/teny2/mpananibohitra
mpananihany,,,-,https://tenymalagasy.org/bins/teny2/mpananihany
mpananika,,,-,https://tenymalagasy.org/bins/teny2/mpananika
mpanankina,,,-,https://tenymalagasy.org/bins/teny2/mpanankina
mpanankohoka,,,-,https://tenymalagasy.org/bins/teny2/mpanankohoka
mpanano,,,-,https://tenymalagasy.org/bins/teny2/mpanano
mpananona,,comme ci comme ça,-,https://tenymalagasy.org/bins/teny2/mpananona
mpananontanona,,,-,https://tenymalagasy.org/bins/teny2/mpananontanona
mpananotena,,veuve,-,https://tenymalagasy.org/bins/teny2/mpananotena
mpanantatra,,,-,https://tenymalagasy.org/bins/teny2/mpanantatra
mpanantena,,,-,https://tenymalagasy.org/bins/teny2/mpanantena
mpanantomotra,,,-,https://tenymalagasy.org/bins/teny2/mpanantomotra
mpanantona,,,-,https://tenymalagasy.org/bins/teny2/mpanantona
mpanantsafa,,,-,https://tenymalagasy.org/bins/teny2/mpanantsafa
mpanantsasaka,,,-,https://tenymalagasy.org/bins/teny2/mpanantsasaka
mpanantsika,,,-,https://tenymalagasy.org/bins/teny2/mpanantsika
mpanantsisina,,bord,-,https://tenymalagasy.org/bins/teny2/mpanantsisina
mpanantsody,,,-,https://tenymalagasy.org/bins/teny2/mpanantsody
mpanantsohara,,,-,https://tenymalagasy.org/bins/teny2/mpanantsohara
mpanantsona,,aborder (celui qui fait),-,https://tenymalagasy.org/bins/teny2/mpanantsona
mpanantsoroka,,porte sur l'épaule (celui qui),-,https://tenymalagasy.org/bins/teny2/mpanantsoroka
mpanantsorona,,,-,https://tenymalagasy.org/bins/teny2/mpanantsorona
mpananty,,,-,https://tenymalagasy.org/bins/teny2/mpananty
mpanany,,,-,https://tenymalagasy.org/bins/teny2/mpanany
mpanao,,,-,https://tenymalagasy.org/bins/teny2/mpanao
mpanao afera,,"affairiste,combinard",-,https://tenymalagasy.org/bins/teny2/mpanaoafera
mpanao ampihi-mamba,,monopoliste (un),-,https://tenymalagasy.org/bins/teny2/mpanaoampihimamba
mpanao dabokandro,,,-,https://tenymalagasy.org/bins/teny2/mpanaodabokandro
mpanao elo,,,-,https://tenymalagasy.org/bins/teny2/mpanaoelo
mpanao fanjakana,"civil servant,functionary",fonctionnaire,-,https://tenymalagasy.org/bins/teny2/mpanaofanjakana
mpanao gazety,,,-,https://tenymalagasy.org/bins/teny2/mpanaogazety
mpanao hanitra,,parfumeur (le),-,https://tenymalagasy.org/bins/teny2/mpanaohanitra
mpanao hasy,"doctor (a),druggist (a)",,-,https://tenymalagasy.org/bins/teny2/mpanaohasy
mpanao hoso-doko,,,-,https://tenymalagasy.org/bins/teny2/mpanaohosodoko
mpanao kiraro,shoemaker,cordonnier,-,https://tenymalagasy.org/bins/teny2/mpanaokiraro
mpanao lalimanga,,,-,https://tenymalagasy.org/bins/teny2/mpanaolalimanga
mpanao teniko fe lehibe,,,-,https://tenymalagasy.org/bins/teny2/mpanaotenikofelehibe
mpanao teny jadona,,,-,https://tenymalagasy.org/bins/teny2/mpanaotenyjadona
mpanao teny tsy valiana,,,-,https://tenymalagasy.org/bins/teny2/mpanaotenytsyvaliana
mpanaonify,dentist,dentiste,-,https://tenymalagasy.org/bins/teny2/mpanaonify
mpanaovolo,hairdresser (a),"coiffeur (un),coiffeuse (une),friseur (un),friseuse (une)",-,https://tenymalagasy.org/bins/teny2/mpanaovolo
mpanapa-tena,,fusible,-,https://tenymalagasy.org/bins/teny2/mpanapatena
mpanapaingo,,fers (celui qui met aux),-,https://tenymalagasy.org/bins/teny2/mpanapaingo
mpanapaingotra,,attache avec une épingle (celui qui),-,https://tenymalagasy.org/bins/teny2/mpanapaingotra
mpanapaka,"governor (a),ruler (a)","gouverneur (un),interrupteur (un)",-,https://tenymalagasy.org/bins/teny2/mpanapaka
mpanapaka aratra,,coupe-circuit,-,https://tenymalagasy.org/bins/teny2/mpanapakaaratra
mpanapaka ho azy,,disjoncteur,-,https://tenymalagasy.org/bins/teny2/mpanapakahoazy
mpanapararatra,,couler (celui qui fait),-,https://tenymalagasy.org/bins/teny2/mpanapararatra
mpanapararetra,,,-,https://tenymalagasy.org/bins/teny2/mpanapararetra
mpanaparasaka,,,-,https://tenymalagasy.org/bins/teny2/mpanaparasaka
mpanapariaka,,réflecteur,-,https://tenymalagasy.org/bins/teny2/mpanapariaka
mpanapariaka hafanana,,radiateur,-,https://tenymalagasy.org/bins/teny2/mpanapariakahafanana
mpanapariritra,,,-,https://tenymalagasy.org/bins/teny2/mpanapariritra
mpanaparitaka,,,-,https://tenymalagasy.org/bins/teny2/mpanaparitaka
mpanapasaka,,,-,https://tenymalagasy.org/bins/teny2/mpanapasaka
mpanapatraka,,tomber,-,https://tenymalagasy.org/bins/teny2/mpanapatraka
mpanapatsitsitra,,,-,https://tenymalagasy.org/bins/teny2/mpanapatsitsitra
mpanapelaka,,aplatit,-,https://tenymalagasy.org/bins/teny2/mpanapelaka
mpanapelipelika,,agite,-,https://tenymalagasy.org/bins/teny2/mpanapelipelika
mpanapendina,,,-,https://tenymalagasy.org/bins/teny2/mpanapendina
mpanapepo,,,-,https://tenymalagasy.org/bins/teny2/mpanapepo
mpanapetsaka,,,-,https://tenymalagasy.org/bins/teny2/mpanapetsaka
mpanapika,,,-,https://tenymalagasy.org/bins/teny2/mpanapika
mpanapindy,,,-,https://tenymalagasy.org/bins/teny2/mpanapindy
mpanapiritika,,éclabousse,-,https://tenymalagasy.org/bins/teny2/mpanapiritika
mpanapiritsika,,éclabousse,-,https://tenymalagasy.org/bins/teny2/mpanapiritsika
mpanapitika,,éclabousse,-,https://tenymalagasy.org/bins/teny2/mpanapitika
mpanapitra,,"achève (celui qui),salit (celui qui)",-,https://tenymalagasy.org/bins/teny2/mpanapitra
mpanapitripitrika,,,-,https://tenymalagasy.org/bins/teny2/mpanapitripitrika
mpanapitsika,,éclabousse,-,https://tenymalagasy.org/bins/teny2/mpanapitsika
mpanapitsoka,,,-,https://tenymalagasy.org/bins/teny2/mpanapitsoka
mpanapoaka,,,-,https://tenymalagasy.org/bins/teny2/mpanapoaka
mpanapoizina,,,-,https://tenymalagasy.org/bins/teny2/mpanapoizina
mpanapoka,,,-,https://tenymalagasy.org/bins/teny2/mpanapoka
mpanapolaka,,,-,https://tenymalagasy.org/bins/teny2/mpanapolaka
mpanapoly,,,-,https://tenymalagasy.org/bins/teny2/mpanapoly
mpanapondipondy,,,-,https://tenymalagasy.org/bins/teny2/mpanapondipondy
mpanapondy,,,-,https://tenymalagasy.org/bins/teny2/mpanapondy
mpanaporetaka,,"affaisser (qui fait),applique quelque chose de mou (celui qui)",-,https://tenymalagasy.org/bins/teny2/mpanaporetaka
mpanaporetika,,désordre (celui qui met en),-,https://tenymalagasy.org/bins/teny2/mpanaporetika
mpanaporetsika,,boueux (celui qui rend),-,https://tenymalagasy.org/bins/teny2/mpanaporetsika
mpanaporiatra,,,-,https://tenymalagasy.org/bins/teny2/mpanaporiatra
mpanaporitika,,,-,https://tenymalagasy.org/bins/teny2/mpanaporitika
mpanaporitsaka,,,-,https://tenymalagasy.org/bins/teny2/mpanaporitsaka
mpanaporofo,,,-,https://tenymalagasy.org/bins/teny2/mpanaporofo
mpanapororoatra,,,-,https://tenymalagasy.org/bins/teny2/mpanapororoatra
mpanaporotsaka,,,-,https://tenymalagasy.org/bins/teny2/mpanaporotsaka
mpanaposaka,,,-,https://tenymalagasy.org/bins/teny2/mpanaposaka
mpanapotika,,,-,https://tenymalagasy.org/bins/teny2/mpanapotika
mpanapotraka,,,-,https://tenymalagasy.org/bins/teny2/mpanapotraka
mpanapotsaka,,,-,https://tenymalagasy.org/bins/teny2/mpanapotsaka
mpanapotsiatra,,,-,https://tenymalagasy.org/bins/teny2/mpanapotsiatra
mpanapotsika,,,-,https://tenymalagasy.org/bins/teny2/mpanapotsika
mpanapotsitra,,,-,https://tenymalagasy.org/bins/teny2/mpanapotsitra
mpanapy,,,-,https://tenymalagasy.org/bins/teny2/mpanapy
mpanara-dia,,satellite,-,https://tenymalagasy.org/bins/teny2/mpanaradia
mpanaraby,,,-,https://tenymalagasy.org/bins/teny2/mpanaraby
mpanaraina,,,-,https://tenymalagasy.org/bins/teny2/mpanaraina
mpanaraka,,,-,https://tenymalagasy.org/bins/teny2/mpanaraka
mpanarakandro,,,-,https://tenymalagasy.org/bins/teny2/mpanarakandro
mpanarama,,,-,https://tenymalagasy.org/bins/teny2/mpanarama
mpanarana,,,-,https://tenymalagasy.org/bins/teny2/mpanarana
mpanaranaka,,,-,https://tenymalagasy.org/bins/teny2/mpanaranaka
mpanarangarana,,,-,https://tenymalagasy.org/bins/teny2/mpanarangarana
mpanararaotra,,profiteur,-,https://tenymalagasy.org/bins/teny2/mpanararaotra
mpanararo,,,-,https://tenymalagasy.org/bins/teny2/mpanararo
mpanarato,,pêcheur,-,https://tenymalagasy.org/bins/teny2/mpanarato
mpanaratra,,,-,https://tenymalagasy.org/bins/teny2/mpanaratra
mpanaratsaka,,,-,https://tenymalagasy.org/bins/teny2/mpanaratsaka
mpanaratsy,,"calomniateur (un),dénigre (celui qui)",-,https://tenymalagasy.org/bins/teny2/mpanaratsy
mpanarenina,,assourdit (celui qui),-,https://tenymalagasy.org/bins/teny2/mpanarenina
mpanarim-peo,,antifading,-,https://tenymalagasy.org/bins/teny2/mpanarimpeo
mpanarina,,"aplomb (celui qui met d'),nivelle (celui qui),redresse (celui qui)",-,https://tenymalagasy.org/bins/teny2/mpanarina
mpanarira,,,-,https://tenymalagasy.org/bins/teny2/mpanarira
mpanariva,,,-,https://tenymalagasy.org/bins/teny2/mpanariva
mpanarivo,rich,riche,-,https://tenymalagasy.org/bins/teny2/mpanarivo
mpanarona,,,-,https://tenymalagasy.org/bins/teny2/mpanarona
mpanarotika,,,-,https://tenymalagasy.org/bins/teny2/mpanarotika
mpanary,,,-,https://tenymalagasy.org/bins/teny2/mpanary
